CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome
11374,MR.,JIMMY,ORTEGA,6/28/1943,S,M,"$30,000 "
11375,MR.,FRANCISCO,MARTINEZ,5/9/1943,M,M,"$30,000 "
11376,MR.,LANCE,VAZQUEZ,6/10/1943,S,M,"$40,000 "
11377,MR.,DAVID,ROBINETT,2/23/1961,M,M,"$30,000 "
11378,MRS.,SHANNON,LIANG,5/22/1960,S,F,"$10,000 "
11379,MR.,GARY,VAZQUEZ,11/18/1959,M,M,"$10,000 "
11380,MR.,MITCHELL,KUMAR,3/2/1959,S,M,"$20,000 "
11381,MRS.,MEREDITH,RAMAN,8/22/1959,M,F,"$20,000 "
11382,MR.,EDWARD,PATTERSON,1/19/1958,M,M,"$20,000 "
11384,MRS.,TIFFANY,WANG,10/16/1960,M,F,"$30,000 "
11385,MR.,MIGUEL,ALLEN,8/11/1960,S,M,"$30,000 "
11387,MRS.,MEGAN,RAMIREZ,6/2/1959,S,F,"$40,000 "
11388,MR.,JOSEPH,MARTIN,7/24/1959,M,M,"$40,000 "
11389,MR.,KARL,SHAN,4/24/1970,S,M,"$10,000 "
11390,MRS.,CHRISTINE,RAJI,10/19/1970,S,F,"$10,000 "
11391,MRS.,LINDSAY,XIE,12/27/1970,S,F,"$10,000 "
11392,MR.,WILLIE,ZHAO,2/7/1970,S,M,"$10,000 "
11393,MR.,KURT,PAL,1/17/1969,S,M,"$10,000 "
11394,MR.,GEORGE,MCDONALD,10/23/1969,S,M,"$10,000 "
11395,MS.,BETH,GUTIERREZ,10/18/1970,S,F,"$30,000 "
11396,MR.,IAN,LOPEZ,10/5/1969,M,M,"$10,000 "
11397,MS.,LATOYA,SHAN,6/4/1969,S,F,"$20,000 "
11398,MR.,COLIN,NATH,9/9/1969,S,M,"$30,000 "
11399,MRS.,BRENDA,MEHTA,8/4/1969,S,F,"$30,000 "
11400,MR.,FRANKLIN,RAJI,4/19/1969,S,M,"$40,000 "
11401,MS.,LINDA,NAVARRO,8/26/1969,M,F,"$40,000 "
11402,MS.,KELLI,CAI,11/20/1969,M,F,"$40,000 "
11403,MS.,NANCY,SCHMIDT,1/9/1969,S,F,"$40,000 "
11404,MRS.,MEGAN,TAYLOR,1/1/1952,S,F,"$10,000 "
11405,MRS.,BONNIE,GOEL,2/17/1952,S,F,"$10,000 "
11406,MRS.,LATOYA,XU,7/3/1952,M,F,"$20,000 "
11407,MR.,MARIO,SHE,4/2/1952,M,M,"$20,000 "
11408,MR.,DARREN,GILL,5/14/1953,M,M,"$10,000 "
11409,MRS.,JACQUELINE,HAYES,3/5/1968,S,F,"$10,000 "
11410,MR.,MAURICE,GOEL,8/25/1968,M,M,"$20,000 "
11411,MR.,DEVIN,ROSS,2/12/1954,M,M,"$80,000 "
11412,MRS.,SYDNEY,BRYANT,4/9/1954,S,F,"$80,000 "
11413,MRS.,MEGAN,STEWART,4/15/1954,M,F,"$80,000 "
11414,MR.,IAN,RICHARDSON,3/18/1954,S,M,"$80,000 "
11415,MR.,RANDY,SHE,6/5/1944,S,M,"$90,000 "
11416,MRS.,KATRINA,BECKER,3/19/1945,M,F,"$60,000 "
11417,MRS.,LACEY,ZHENG,2/26/1945,M,F,"$70,000 "
11418,MR.,RAFAEL,HU,2/9/1945,S,M,"$90,000 "
11419,MR.,KYLE,SCOTT,2/18/1945,M,M,"$150,000 "
11420,MR.,JORDAN,TURNER,7/12/1946,M,M,"$100,000 "
11421,MRS.,AMY,SUN,7/19/1946,M,F,"$110,000 "
11422,MR.,DUSTIN,DENG,9/1/1946,M,M,"$170,000 "
11423,MRS.,JASMINE,STEWART,11/5/1954,M,F,"$80,000 "
11424,MRS.,PAMELA,GARCIA,12/7/1953,M,F,"$80,000 "
11425,MRS.,ARIANA,GRAY,8/6/1954,M,F,"$90,000 "
11426,MR.,KRISTOPHER,MEHTA,10/2/1953,M,M,"$110,000 "
11427,MRS.,DESIREE,DOMINGUEZ,12/18/1953,M,F,"$110,000 "
11428,MRS.,DEANNA,PEREZ,8/22/1953,S,F,"$120,000 "
11429,MR.,MARCO,LOPEZ,7/16/1952,M,M,"$80,000 "
11430,MRS.,CASEY,YUAN,3/24/1952,M,F,"$90,000 "
11431,MR.,BRYANT,GARCIA,10/27/1952,M,M,"$110,000 "
11432,MRS.,DOMINIQUE,PRASAD,9/11/1951,M,F,"$80,000 "
11433,MR.,MAURICE,SHAN,9/2/1951,M,M,"$80,000 "
11434,MR.,ANDRE,LOPEZ,5/6/1951,M,M,"$170,000 "
11435,MRS.,ROBIN,ROMERO,3/6/1950,S,F,"$100,000 "
11436,MRS.,TAYLOR,COX,9/18/1950,M,F,"$160,000 "
11437,MR.,ALFREDO,MORENO,12/17/1949,M,M,"$90,000 "
11438,MRS.,JENNY,NARA,10/14/1949,M,F,"$130,000 "
11439,MRS.,JANET,MUNOZ,5/17/1948,M,F,"$90,000 "
11440,MR.,SERGIO,WEBER,9/27/1947,M,M,"$80,000 "
11441,MRS.,ERIKA,GOMEZ,6/12/1947,M,F,"$90,000 "
11442,MR.,JOSEPH,HARRIS,11/14/1947,M,M,"$90,000 "
11443,MS.,GRACE,GRIFFIN,5/22/1976,S,F,"$60,000 "
11444,MS.,TINA,MEHTA,4/28/1976,M,F,"$70,000 "
11445,MS.,KARI,KIM,7/21/1974,S,F,"$70,000 "
11446,MS.,BETHANY,CHANDER,8/12/1974,S,F,"$70,000 "
11447,MS.,JENNIFER,ROBERTS,8/16/1974,M,F,"$70,000 "
11448,MR.,KYLE,PATTERSON,4/28/1975,S,M,"$80,000 "
11449,MR.,ALVIN,HU,2/2/1975,M,M,"$80,000 "
11450,MR.,BRETT,MEHTA,11/12/1975,S,M,"$130,000 "
11451,MR.,RUBEN,MUÑOZ,11/9/1974,S,M,"$70,000 "
11452,MS.,ERIKA,RUBIO,11/5/1973,S,F,"$80,000 "
11453,MR.,STANLEY,MALHOTRA,8/21/1973,S,M,"$80,000 "
11454,MS.,MELINDA,NAVARRO,4/22/1974,S,F,"$80,000 "
11455,MR.,ROSS,SANZ,4/21/1974,M,M,"$100,000 "
11456,MR.,JON,GAO,7/8/1974,M,M,"$120,000 "
11457,MS.,JAIME,GUTIERREZ,5/21/1973,M,F,"$90,000 "
11458,MS.,BIANCA,LIU,4/5/1973,M,F,"$100,000 "
11459,MS.,TASHA,DENG,10/13/1972,S,F,"$80,000 "
11460,MR.,MELVIN,CHANDE,10/7/1972,S,M,"$90,000 "
11461,MR.,VICTOR,JIMENEZ,3/25/1972,S,M,"$90,000 "
11462,MS.,LAURA,LIN,1/19/1972,M,F,"$110,000 "
11463,MS.,ALISHA,BECK,3/12/1972,M,F,"$110,000 "
11464,MR.,ALEJANDRO,HUANG,11/16/1971,M,M,"$90,000 "
11465,MR.,LOUIS,LUO,2/19/1971,M,M,"$90,000 "
11466,MR.,GRANT,TANG,8/3/1971,M,M,"$150,000 "
11467,MR.,ARTURO,ZHENG,10/7/1969,M,M,"$170,000 "
11468,MRS.,JACLYN,ANDERSEN,6/18/1975,M,F,"$40,000 "
11469,MR.,EDWIN,RAJI,4/16/1973,S,M,"$10,000 "
11470,MR.,JAY,SUAREZ,9/25/1973,S,M,"$20,000 "
11471,MS.,LATASHA,SUAREZ,9/25/1973,S,F,"$30,000 "
11472,MR.,KENNETH,KUMAR,4/3/1963,S,M,"$60,000 "
11473,MS.,GRACE,HENDERSON,8/2/1980,S,F,"$20,000 "
11474,MR.,MELVIN,XU,2/22/1980,S,M,"$20,000 "
11475,,CESAR,SUBRAM,10/9/1978,S,NA,"$30,000 "
11476,MRS.,ERIKA,NAVARRO,11/17/1974,M,F,"$40,000 "
11477,MR.,TRISTAN,HUGHES,6/25/1973,S,M,"$30,000 "
11478,MR.,BILLY,HERNANDEZ,2/25/1973,S,M,"$30,000 "
11479,MR.,DARRYL,WU,4/22/1973,M,M,"$40,000 "
11480,MRS.,COLLEEN,MA,3/11/1973,M,F,"$40,000 "
11481,MRS.,ERICA,HU,5/23/1973,M,F,"$40,000 "
11482,MS.,ADRIENNE,TORRES,7/19/1972,S,F,"$30,000 "
11483,MR.,CALVIN,CHANDE,5/22/1972,M,M,"$40,000 "
11484,MR.,ERICK,SAI,3/6/1972,S,M,"$40,000 "
11485,MR.,DONALD,CHANDRA,8/7/1972,M,M,"$40,000 "
11486,MS.,ARIANA,ROGERS,5/25/1971,S,F,"$10,000 "
11487,MS.,MORGAN,JONES,7/9/1971,S,F,"$10,000 "
11488,MR.,JERMAINE,LOPEZ,9/21/1971,S,M,"$20,000 "
11489,MS.,DEBORAH,GOEL,3/7/1971,S,F,"$20,000 "
11490,MR.,DANNY,RUBIO,1/6/1971,S,M,"$20,000 "
11491,MR.,ANDRE,PEREZ,4/6/1971,M,M,"$20,000 "
11492,MR.,TERRENCE,CHANDER,11/19/1971,S,M,"$30,000 "
11493,MRS.,DAWN,WU,12/2/1970,S,F,"$40,000 "
11495,MR.,FRANCIS,JIMENEZ,9/4/1971,S,M,"$40,000 "
11496,MR.,GARY,ORTEGA,10/17/1970,S,M,"$40,000 "
11497,MRS.,KATRINA,NATH,11/26/1970,S,F,"$40,000 "
11499,MR.,PEDRO,VANCE,11/14/1974,S,M,"$40,000 "
11500,MS.,SARAH,SIMMONS,9/18/1974,S,F,"$40,000 "
11501,MRS.,BRANDY,CHANDRA,7/7/1975,S,F,"$40,000 "
11502,MR.,JARED,PETERSON,3/7/1975,S,M,"$40,000 "
11503,MR.,DENNIS,WU,10/13/1930,M,M,"$50,000 "
11504,MRS.,JORDAN,BAKER,4/20/1931,M,F,"$40,000 "
11505,MS.,JASMINE,POWELL,7/7/1966,S,F,"$60,000 "
11506,MR.,NICHOLAS,BROWN,5/17/1966,S,M,"$60,000 "
11507,MS.,ISABELLA,RUSSELL,11/20/1966,S,F,"$60,000 "
11508,MS.,ELIZABETH,WILSON,7/7/1966,S,F,"$60,000 "
11509,MRS.,ROGER,HARUI,7/26/1953,M,F,"$30,000 "
11510,MR.,SETH,ROBERTS,7/13/1953,M,M,"$30,000 "
11511,MR.,CALEB,PERRY,6/14/1953,M,M,"$30,000 "
11512,MRS.,NATALIE,CAMPBELL,8/13/1954,S,F,"$20,000 "
11513,MRS.,ALYSSA,HOWARD,9/27/1954,S,F,"$20,000 "
11514,MR.,DALTON,DIAZ,4/20/1954,M,M,"$30,000 "
11515,MRS.,SHANNON,HUANG,2/25/1954,M,F,"$30,000 "
11516,MRS.,MYA,GONZALES,10/21/1954,M,F,"$30,000 "
11517,MRS.,KATHERINE,BRYANT,6/20/1954,M,F,"$40,000 "
11518,MR.,EDWARD,WASHINGTON,5/10/1955,M,M,"$40,000 "
11520,MRS.,JADA,MORGAN,4/11/1955,M,F,"$40,000 "
11521,MRS.,ARIANA,PETERSON,12/9/1955,M,F,"$40,000 "
11522,MR.,CHRISTIAN,HUGHES,12/23/1955,M,M,"$80,000 "
11523,MR.,LUCAS,TAYLOR,8/10/1956,M,M,"$40,000 "
11524,MRS.,ALYSSA,JACKSON,1/23/1956,M,F,"$40,000 "
11525,MRS.,ARIANA,COOK,1/9/1956,M,F,"$40,000 "
11526,,KATHERINE,DIAZ,8/6/1956,M,NA,"$40,000 "
11527,MRS.,JENNA,GREEN,6/4/1956,M,F,"$40,000 "
11528,MRS.,JOAN,WASHINGTON,8/19/1957,M,F,"$40,000 "
11529,MR.,AUSTIN,BRYANT,11/16/1957,M,M,"$40,000 "
11530,MR.,ANDREW,MARTINEZ,7/26/1957,M,M,"$40,000 "
11531,MRS.,NINA,YUAN,1/7/1957,M,F,"$40,000 "
11532,MRS.,LAUREN,MILLER,2/26/1957,M,F,"$40,000 "
11533,MRS.,EBONY,GILL,7/21/1957,M,F,"$40,000 "
11534,MR.,CAMERON,LEWIS,11/13/1958,S,M,"$60,000 "
11535,MR.,DEVIN,NELSON,7/3/1958,M,M,"$60,000 "
11536,MR.,LOGAN,CHOW,4/17/1958,M,M,"$60,000 "
11537,MR.,DAKOTA,ROSS,3/24/1958,M,M,"$60,000 "
11538,MRS.,NICOLE,TAYLOR,8/28/1959,S,F,"$60,000 "
11539,MR.,JUSTIN,WASHINGTON,8/22/1959,M,M,"$60,000 "
11540,MR.,ALBERTO,NAVARRO,1/28/1959,S,M,"$60,000 "
11541,MR.,AIDAN,ROSS,4/12/1959,S,M,"$60,000 "
11542,MR.,ALEJANDRO,TANG,9/10/1968,S,M,"$20,000 "
11543,MRS.,SHEENA,CHANDE,2/17/1968,M,F,"$20,000 "
11544,MR.,JOEL,GARCIA,5/7/1968,M,M,"$30,000 "
11545,MR.,REGINALD,DOMINGUEZ,3/25/1968,M,M,"$30,000 "
11546,MRS.,CHRISTINE,CHANDE,3/14/1968,M,F,"$30,000 "
11547,MS.,CINDY,SAI,3/8/1968,M,F,"$40,000 "
11549,MS.,CRYSTAL,LIANG,9/6/1968,M,F,"$40,000 "
11550,MS.,DEB,TORRES,8/8/1968,S,F,"$40,000 "
11551,MR.,SHANNON,ALVAREZ,5/25/1967,S,M,"$10,000 "
11552,MR.,EDDIE,RUBIO,5/27/1967,S,M,"$20,000 "
11553,MRS.,SHARON,LUO,9/9/1967,M,F,"$20,000 "
11554,MRS.,SYDNEY,SIMMONS,9/28/1926,S,F,"$10,000 "
11555,MRS.,ALEXANDRIA,HENDERSON,7/8/1926,M,F,"$40,000 "
11556,MR.,LUCAS,EVANS,5/14/1967,M,M,"$20,000 "
11557,MRS.,FELICIA,RAMOS,1/15/1967,S,F,"$30,000 "
11558,MR.,IVAN,MALHOTRA,8/22/1967,S,M,"$30,000 "
11559,MR.,FREDERICK,SUBRAM,12/16/1967,S,M,"$30,000 "
11560,MRS.,WHITNEY,SRINI,8/13/1967,S,F,"$30,000 "
11561,MRS.,BRIANA,DOMINGUEZ,7/24/1966,S,F,"$10,000 "
11562,MR.,JARROD,GONZALEZ,4/19/1966,M,M,"$20,000 "
11563,MR.,CESAR,SRINI,2/1/1966,S,M,"$20,000 "
11564,MR.,JORGE,LIANG,7/12/1966,S,M,"$20,000 "
11565,MR.,ERIK,DIAZ,7/2/1966,S,M,"$20,000 "
11566,MS.,APRIL,SHAN,9/2/1967,M,F,"$40,000 "
11567,MS.,CARLA,PEREZ,9/23/1967,M,F,"$40,000 "
11568,MRS.,ALEXIA,FOSTER,10/23/1966,S,F,"$20,000 "
11569,MR.,TROY,MALHOTRA,5/10/1966,M,M,"$30,000 "
11570,MRS.,KRISTIN,ANDERSEN,1/22/1966,M,F,"$30,000 "
11571,MR.,JOEL,SAI,5/18/1966,M,M,"$30,000 "
11572,MR.,BILLY,MORENO,3/15/1966,M,M,"$30,000 "
11573,MRS.,MEAGAN,SUBRAM,11/15/1965,S,F,"$20,000 "
11574,MRS.,KARLA,LUO,7/17/1965,S,F,"$20,000 "
11575,MR.,JACKSON,CAMPBELL,4/21/1965,S,M,"$20,000 "
11576,MR.,MICAH,ZHU,2/10/1965,M,M,"$30,000 "
11577,MRS.,JANET,SERRANO,10/22/1965,M,F,"$30,000 "
11578,MRS.,TRISHA,HUANG,11/8/1964,S,F,"$10,000 "
11579,MR.,CLAYTON,BECK,8/20/1964,S,M,"$20,000 "
11580,MR.,MELVIN,RAJE,9/12/1933,M,M,"$30,000 "
11581,MS.,CINDY,JORDAN,9/4/1966,M,F,"$40,000 "
11582,MRS.,CLAUDIA,MA,4/13/1963,S,F,"$30,000 "
11583,MRS.,KARLA,XU,9/26/1965,S,F,"$30,000 "
11584,MR.,DEVIN,CARTER,11/22/1965,M,M,"$40,000 "
11585,MRS.,KARI,PEREZ,3/8/1965,M,F,"$40,000 "
11586,MR.,ALBERTO,ROMERO,12/15/1965,M,M,"$40,000 "
11587,MR.,KEVIN,BRYANT,10/21/1964,S,M,"$30,000 "
11588,MRS.,CANDACE,MEHTA,7/14/1964,M,F,"$30,000 "
11589,MRS.,EBONY,MALHOTRA,5/4/1964,M,F,"$40,000 "
11590,MRS.,ERIKA,DIAZ,10/18/1963,S,F,"$30,000 "
11591,MRS.,STACEY,LU,5/16/1963,S,F,"$30,000 "
11592,MR.,DARRELL,RAJI,9/4/1978,S,M,"$20,000 "
11593,MR.,ARMANDO,MORENO,3/25/1977,S,M,"$20,000 "
11594,MR.,COREY,GOEL,11/4/1979,S,M,"$20,000 "
11595,MR.,SEBASTIAN,HOWARD,7/2/1979,S,M,"$20,000 "
11596,MR.,ROGER,RAJE,9/3/1963,M,M,"$40,000 "
11597,MRS.,JANELLE,CHANDRA,2/6/1978,S,F,"$30,000 "
11598,MRS.,MEREDITH,RUIZ,7/2/1978,S,F,"$30,000 "
11599,MS.,MELODY,DIAZ,9/16/1977,S,F,"$20,000 "
11600,MS.,LINDA,RUBIO,4/7/1977,S,F,"$30,000 "
11601,MR.,IVAN,RAMAN,8/21/1977,S,M,"$30,000 "
11602,MR.,LARRY,GILL,4/13/1977,S,M,"$30,000 "
11603,MR.,GEOFFREY,GONZALEZ,2/6/1977,S,M,"$30,000 "
11604,MR.,EDGAR,SANCHEZ,6/3/1977,S,M,"$30,000 "
11605,MS.,HEIDI,SUBRAM,11/20/1976,S,F,"$20,000 "
11606,MS.,MELODY,RAMOS,2/3/1975,S,F,"$10,000 "
11607,MR.,CLINTON,MORENO,5/9/1975,S,M,"$20,000 "
11608,MR.,CESAR,MADAN,3/4/1976,S,M,"$20,000 "
11609,MR.,EUGENE,YE,6/26/1976,S,M,"$30,000 "
11610,MR.,BLAKE,COLLINS,4/23/1975,S,M,"$30,000 "
11611,MR.,ERNEST,LIN,2/27/1974,M,M,"$20,000 "
11612,MR.,KEITH,ANDERSEN,10/11/1974,S,M,"$20,000 "
11613,MS.,MEREDITH,PRASAD,11/3/1975,S,F,"$30,000 "
11614,MS.,KATRINA,SHARMA,8/17/1975,S,F,"$30,000 "
11615,MR.,DWAYNE,NAVARRO,11/21/1975,M,M,"$40,000 "
11616,MRS.,CASEY,NATH,3/9/1975,M,F,"$40,000 "
11617,MR.,SEAN,BROOKS,4/4/1959,S,M,"$60,000 "
11618,MR.,BRIAN,RAMIREZ,4/24/1959,M,M,"$60,000 "
11619,MS.,SIERRA,YOUNG,5/1/1973,S,F,"$50,000 "
11620,MS.,MEGAN,RODRIGUEZ,4/20/1973,S,F,"$50,000 "
11621,MS.,LEAH,SHE,2/19/1973,S,F,"$50,000 "
11622,MR.,GABRIEL,ALLEN,12/17/1973,M,M,"$50,000 "
11623,,ANGELA,PERRY,6/27/1973,S,NA,"$50,000 "
11624,MR.,RYAN,SMITH,3/23/1973,S,M,"$50,000 "
11625,MR.,ZACHARY,MOORE,1/19/1973,M,M,"$50,000 "
11626,MRS.,DESTINY,ROGERS,6/14/1973,M,F,"$50,000 "
11627,MR.,DALTON,GRAY,2/27/1973,M,M,"$60,000 "
11628,MRS.,MARIAH,WOOD,5/17/1972,S,F,"$40,000 "
11629,MR.,ISAIAH,WRIGHT,2/8/1971,S,M,"$40,000 "
11630,MRS.,HALEY,POWELL,12/25/1971,M,F,"$60,000 "
11631,MR.,ANTONIO,BENNETT,2/13/1971,M,M,"$60,000 "
11633,MR.,THOMAS,ANDERSON,5/26/1972,M,M,"$40,000 "
11634,MR.,SAMUEL,COLLINS,6/12/1972,M,M,"$60,000 "
11635,MR.,DARRELL,CHANDE,8/14/1972,M,M,"$60,000 "
11636,MRS.,KIMBERLY,COX,12/22/1972,S,F,"$60,000 "
11637,MRS.,MORGAN,HERNANDEZ,8/14/1972,M,F,"$70,000 "
11638,MR.,ANTONIO,POWELL,3/12/1972,M,M,"$70,000 "
11639,MRS.,ANGELICA,PERRY,12/23/1972,M,F,"$70,000 "
11640,MRS.,CHLOE,WILSON,5/3/1970,M,F,"$50,000 "
11641,MR.,JAMES,CHEN,8/12/1970,M,M,"$50,000 "
11642,MRS.,MORGAN,HUGHES,12/26/1970,M,F,"$50,000 "
11643,,NAOMI,MUNOZ,7/27/1970,M,NA,"$50,000 "
11644,MR.,CHARLES,TORRES,10/7/1969,S,M,"$40,000 "
11645,MRS.,GABRIELLA,TURNER,10/19/1969,S,F,"$40,000 "
11646,MRS.,ANNA,FOSTER,3/19/1969,S,F,"$40,000 "
11647,MR.,RANDY,WU,9/22/1969,S,M,"$40,000 "
11648,MR.,KEVIN,SCOTT,4/16/1969,S,M,"$60,000 "
11649,MR.,IAN,WHITE,1/26/1969,M,M,"$60,000 "
11650,MR.,CALEB,HAYES,7/26/1969,M,M,"$60,000 "
11651,MRS.,PATRICIA,GARCIA,12/17/1971,M,F,"$60,000 "
11652,MR.,SAMUEL,RUSSELL,5/5/1971,M,M,"$60,000 "
11653,MRS.,SYDNEY,PETERSON,6/8/1971,S,F,"$60,000 "
11654,MRS.,ARIANA,SANCHEZ,9/19/1971,M,F,"$60,000 "
11655,MRS.,TAMARA,SHARMA,4/1/1971,S,F,"$70,000 "
11656,MRS.,KATELYN,PEREZ,9/20/1971,M,F,"$70,000 "
11657,MRS.,MEGAN,COX,5/4/1971,M,F,"$70,000 "
11658,MR.,ROBERT,MITCHELL,2/7/1969,M,M,"$60,000 "
11659,MR.,MIGUEL,ADAMS,4/22/1969,S,M,"$60,000 "
11660,MRS.,MIRANDA,GONZALES,1/22/1969,M,F,"$60,000 "
11661,MR.,JEREMIAH,JAMES,1/7/1970,S,M,"$60,000 "
11662,MR.,ETHAN,KUMAR,7/4/1970,S,M,"$60,000 "
11663,MR.,SETH,WILLIAMS,2/25/1970,M,M,"$70,000 "
11664,MRS.,ALYSSA,MORGAN,2/9/1970,S,F,"$70,000 "
11665,MRS.,JANET,DOMINGUEZ,12/13/1970,M,F,"$70,000 "
11666,MR.,ANGEL,BAKER,12/17/1970,M,M,"$80,000 "
11667,MR.,BLAKE,MOORE,6/21/1967,M,M,"$70,000 "
11668,MRS.,JADA,COLLINS,9/7/1967,S,F,"$70,000 "
11669,MRS.,ISABELLA,SIMMONS,10/21/1967,S,F,"$70,000 "
11670,MRS.,JACQUELINE,PERRY,10/17/1967,S,F,"$70,000 "
11671,MRS.,JESSICA,BROWN,5/18/1966,S,F,"$60,000 "
11672,MR.,CHAD,JAI,9/21/1966,M,M,"$60,000 "
11673,MRS.,SUSAN,YE,2/7/1966,S,F,"$60,000 "
11674,MS.,MORGAN,ROGERS,8/18/1966,M,F,"$60,000 "
11675,MR.,DEVIN,MARTINEZ,2/2/1966,S,M,"$70,000 "
11676,MR.,ALAN,HU,2/13/1966,M,M,"$80,000 "
11677,MR.,CHARLES,WALKER,10/14/1969,S,M,"$60,000 "
11678,MR.,JOHNNY,CHAVEZ,1/28/1969,M,M,"$70,000 "
11679,MR.,DALTON,RICHARDSON,5/8/1969,M,M,"$70,000 "
11680,MRS.,KAYLEE,NELSON,9/4/1969,M,F,"$70,000 "
11681,MRS.,ABIGAIL,JONES,8/7/1969,M,F,"$70,000 "
11682,MRS.,KAITLYN,HALL,3/16/1969,M,F,"$70,000 "
11683,MR.,GREG,TAYLOR,1/5/1969,M,M,"$80,000 "
11684,MR.,DEVIN,PARKER,10/1/1965,S,M,"$40,000 "
11685,MR.,JOSE,GRIFFIN,2/7/1965,M,M,"$40,000 "
11687,MR.,CODY,TORRES,7/13/1965,S,M,"$40,000 "
11688,MRS.,VICTORIA,MORRIS,12/25/1965,S,F,"$80,000 "
11689,MR.,IAN,DIAZ,9/6/1965,M,M,"$80,000 "
11690,MS.,CAROLINE,BUTLER,1/13/1965,M,F,"$60,000 "
11691,MS.,KAITLYN,WILSON,1/3/1964,S,F,"$40,000 "
11692,MR.,CALEB,GONZALES,6/19/1964,M,M,"$40,000 "
11693,MRS.,HAILEY,DIAZ,9/24/1964,S,F,"$50,000 "
11694,MR.,JONATHON,ORTEGA,3/24/1964,M,M,"$50,000 "
11695,MR.,LOGAN,CAMPBELL,1/11/1964,M,M,"$50,000 "
11696,MRS.,MACKENZIE,CAMPBELL,4/5/1964,S,F,"$50,000 "
11697,MR.,EDUARDO,LEE,6/24/1964,M,M,"$50,000 "
11698,MR.,JACKSON,WRIGHT,11/25/1964,M,M,"$50,000 "
11699,MR.,CHASE,PETERSON,3/16/1963,S,M,"$60,000 "
11700,MR.,XAVIER,RICHARDSON,11/25/1963,S,M,"$60,000 "
11701,MR.,DAVID,HAYES,8/24/1963,M,M,"$60,000 "
11702,MRS.,JENNY,ZHOU,10/17/1963,S,F,"$60,000 "
11703,MS.,KAYLEE,BAKER,6/24/1968,S,F,"$60,000 "
11705,MRS.,BROOKE,RICHARDSON,5/21/1968,S,F,"$60,000 "
11706,MR.,BLAKE,PEREZ,2/14/1963,M,M,"$60,000 "
11707,MRS.,NATALIE,COOK,12/22/1963,S,F,"$60,000 "
11708,MRS.,ELIZABETH,WEISMAN,9/19/1963,S,F,"$60,000 "
11709,MRS.,HAILEY,COLLINS,2/19/1963,S,F,"$60,000 "
11710,MRS.,ZOE,RAMIREZ,3/20/1962,M,F,"$40,000 "
11711,MR.,DANIEL,DAVIS,12/8/1962,S,M,"$70,000 "
11712,MRS.,SHELBY,ROGERS,11/3/1962,M,F,"$70,000 "
11713,MR.,KYLE,ZHANG,3/20/1962,M,M,"$70,000 "
11714,MRS.,ALEXANDRIA,LONG,10/18/1962,M,F,"$70,000 "
11715,MRS.,CHLOE,ROBINSON,9/21/1962,M,F,"$70,000 "
11716,MR.,EVAN,KELLY,10/21/1961,S,M,"$40,000 "
11717,MR.,MARCUS,JONES,9/2/1961,M,M,"$60,000 "
11718,MRS.,SARAH,JONES,11/14/1961,M,F,"$60,000 "
11719,MR.,BLAKE,GREEN,5/8/1960,M,M,"$40,000 "
11720,MRS.,MORGAN,MORRIS,3/26/1960,M,F,"$40,000 "
11721,MRS.,JENNIFER,ALEXANDER,1/22/1960,M,F,"$40,000 "
11722,MR.,JULIAN,HUGHES,7/2/1960,M,M,"$60,000 "
11723,MR.,LUKE,COLEMAN,8/21/1967,S,M,"$70,000 "
11724,MR.,JASON,CARTER,4/15/1967,S,M,"$70,000 "
11725,MR.,JOSE,LI,9/17/1967,S,M,"$70,000 "
11726,MR.,MICAH,LIANG,7/17/1967,S,M,"$70,000 "
11727,MR.,BENJAMIN,TAYLOR,7/9/1967,S,M,"$60,000 "
11728,MR.,LOGAN,WHITE,1/7/1960,M,M,"$60,000 "
11729,MR.,CALEB,CAMPBELL,5/6/1960,M,M,"$60,000 "
11730,MRS.,EMMA,TORRES,10/2/1960,M,F,"$60,000 "
11731,MRS.,TANYA,GILL,8/19/1960,M,F,"$60,000 "
11732,MR.,ERICK,SANCHEZ,2/8/1959,M,M,"$60,000 "
11733,MRS.,KRISTI,SCHMIDT,7/27/1959,M,F,"$60,000 "
11734,MR.,OMAR,CHEN,8/25/1959,M,M,"$60,000 "
11735,MRS.,SYDNEY,GRAY,1/22/1959,M,F,"$60,000 "
11736,MR.,SEBASTIAN,SANCHEZ,9/25/1959,M,M,"$60,000 "
11737,MRS.,MEGAN,MARTIN,2/8/1959,M,F,"$60,000 "
11738,MR.,ELIJAH,ALEXANDER,10/9/1959,M,M,"$60,000 "
11739,MR.,AARON,KING,5/14/1959,M,M,"$70,000 "
11740,MRS.,JAN,HALL,4/24/1959,M,F,"$70,000 "
11741,MRS.,TAMARA,CHANDER,7/26/1959,M,F,"$80,000 "
11742,MR.,EDWARD,LEWIS,11/2/1958,S,M,"$60,000 "
11743,MR.,CHASE,KELLY,3/16/1958,M,M,"$60,000 "
11744,MRS.,STEPHANIE,CAMPBELL,9/7/1958,M,F,"$60,000 "
11745,MRS.,ALLISON,GONZALEZ,10/13/1958,M,F,"$60,000 "
11746,MR.,SETH,BROOKS,12/1/1958,S,M,"$60,000 "
11747,MRS.,DESTINY,DAVIS,2/9/1958,M,F,"$70,000 "
11748,MR.,BLAKE,HILL,7/18/1958,M,M,"$70,000 "
